# Time-averaged data for fix myat1
# TimeStep v_kinetic_energy v_potential_energy
7490 1.50672 -0.255452
7500 1.51399 -0.255787
7510 1.52514 -0.254999
7520 1.53213 -0.255685
7530 1.50208 -0.261117
7540 1.51547 -0.259249
7550 1.50202 -0.260073
7560 1.44008 -0.262833
7570 1.48932 -0.254685
7580 1.4659 -0.263738
7590 1.50298 -0.259787
7600 1.49377 -0.254096
7610 1.50304 -0.25513
7620 1.50813 -0.256038
7630 1.47388 -0.253327
7640 1.53423 -0.249894
7650 1.53346 -0.252784
7660 1.54187 -0.258745
7670 1.50696 -0.2597
7680 1.44225 -0.254178
7690 1.50716 -0.257836
7700 1.45102 -0.255766
7710 1.477 -0.249934
7720 1.47516 -0.253502
7730 1.47989 -0.258953
7740 1.48869 -0.263199
7750 1.50501 -0.258689
7760 1.49245 -0.26086
7770 1.47865 -0.252743
7780 1.47148 -0.263267
7790 1.46677 -0.257059
7800 1.483 -0.269238
7810 1.52593 -0.266457
7820 1.55597 -0.257159
7830 1.51486 -0.261283
7840 1.50588 -0.258601
7850 1.48914 -0.260024
7860 1.49683 -0.267184
7870 1.48064 -0.264518
7880 1.49681 -0.269843
7890 1.49926 -0.257374
7900 1.53166 -0.245183
7910 1.49273 -0.254425
7920 1.52282 -0.260678
7930 1.50363 -0.260003
7940 1.5221 -0.258858
7950 1.45166 -0.253317
7960 1.48694 -0.256101
7970 1.49371 -0.24902
7980 1.4817 -0.254227
7990 1.50504 -0.255952
8000 1.50402 -0.255343
8010 1.48629 -0.263545
8020 1.50044 -0.264611
8030 1.45898 -0.25535
8040 1.50698 -0.254743
8050 1.46893 -0.255406
8060 1.5012 -0.264424
8070 1.54599 -0.261697
8080 1.48291 -0.25722
8090 1.52279 -0.257639
8100 1.47875 -0.261852
8110 1.51225 -0.260463
8120 1.53595 -0.262555
8130 1.53764 -0.260914
8140 1.55618 -0.259078
8150 1.51017 -0.262717
8160 1.49715 -0.260723
8170 1.50666 -0.259371
8180 1.51494 -0.251252
8190 1.46962 -0.253977
8200 1.53401 -0.254476
8210 1.54258 -0.25415
8220 1.53591 -0.24883
8230 1.52223 -0.253251
8240 1.50376 -0.245522
